AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM,^DJI
89.230003,131.169998,86.370003,28.1,104.199997,73.139995,95.190002,23.860001,184.929993,103.730003,156.809998,36.5,104.760002,58.84,42.630001,92.83000200000001,160.619995,62.189999,46.360001000000004,95.010002,32.439999,90.300003,33.490002000000004,105.360001,103.07,114.339996,260.77999900000003,47.18,89.309998,90.0,17613.679688
87.07,130.380005,86.07,27.92,103.900002,72.949997,94.230003,23.780001000000002,180.229996,102.639999,155.800003,36.349998,104.0,56.810001,42.560001,91.540001,159.83999599999999,62.639998999999996,45.959998999999996,93.709999,32.48,89.989998,33.330002,103.769997,103.33000200000001,113.519997,255.559998,46.970001,86.610001,89.739998,17427.089844
85.879997,130.139999,84.32,27.41,102.66999799999999,73.149997,94.349998,23.58,178.490005,101.010002,154.570007,36.189999,102.489998,54.990002000000004,42.380001,91.379997,159.66000400000001,61.880001,45.48,92.809998,32.400002,89.860001,33.259997999999996,104.209999,104.459999,113.519997,253.13000499999998,47.099998,87.379997,88.959999,17320.710938
86.040001,130.779999,83.860001,27.68,105.120003,74.249995,95.18,23.59,177.229996,104.120003,157.139999,36.450001,104.040001,55.93,42.529999,91.489998,162.0,63.029999,46.240002000000004,92.989998,32.799999,91.25,33.799999,106.540001,105.769997,116.150002,254.94999700000002,47.990002000000004,86.769997,91.120003,17511.570312
87.260002,131.220001,83.970001,28.07,106.470001,74.360001,94.739998,23.85,175.630005,103.25,156.949997,36.09,101.290001,55.709998999999996,43.16,90.800003,161.940002,62.610001000000004,46.389998999999996,93.610001,33.099998,91.190002,33.950001,105.839996,105.620003,117.529999,256.839996,48.18,86.690002,91.089996,17515.230469
87.66999799999999,132.41000400000001,85.370003,27.84,108.160004,74.179997,94.16999799999999,24.040001,177.149994,103.529999,152.08999599999999,36.48,101.900002,55.889998999999996,43.360001000000004,90.339996,162.53999299999998,62.16,45.919998,93.510002,32.639998999999996,90.730003,34.0,105.010002,109.32,119.029999,257.27999900000003,48.25,86.639999,91.870003,17554.279297
84.370003,135.639999,86.82,28.5,108.91999799999999,75.089996,95.150002,24.280001000000002,182.03999299999998,106.07,155.389999,36.91,103.760002,57.59,43.779999,90.889999,165.889999,62.59,47.130001,95.849998,32.810001,91.620003,33.790001000000004,108.16999799999999,113.849998,120.449997,257.600006,47.799999,88.300003,92.870003,17813.980469
84.129997,134.619995,85.610001,28.209999,106.849998,73.789998,94.720001,24.48,180.490005,105.370003,155.869995,36.450001,102.199997,56.68,43.310001,89.559998,164.020004,62.490002000000004,47.18,96.160004,32.450001,90.08000200000001,33.369999,107.0,112.0,119.980003,258.290009,47.150002,88.510002,90.889999,17672.599609
83.300003,134.070007,86.029999,27.969998999999998,108.879997,74.109999,94.970001,24.59,180.419998,106.360001,156.360001,35.810001,102.260002,56.77,43.0,90.66999799999999,164.240005,62.82,47.009997999999996,96.349998,32.799999,89.58000200000001,33.18,107.07,111.610001,118.75,256.52999900000003,46.959998999999996,88.629997,91.760002,17678.699219
82.400002,132.479996,79.849998,26.9,108.260002,73.17999499999999,93.970001,24.379998999999998,176.490005,105.160004,153.669998,34.189999,102.089996,56.200001,42.389998999999996,89.57,163.630005,62.560001,42.66,94.5,32.599998,86.489998,32.810001,106.050003,110.010002,119.160004,250.99000499999997,46.349998,87.529999,90.949997,17387.210938
81.730003,139.639999,80.010002,26.809998999999998,103.709999,71.70999599999999,92.66999799999999,23.84,173.050003,104.739998,151.550003,33.779999,101.480003,54.75,41.919998,88.779999,163.940002,61.450001,41.189999,93.309998,31.950001,85.150002,32.68,104.58000200000001,108.459999,116.91999799999999,246.36000099999998,46.049999,86.82,87.949997,17191.369141
82.0,147.779999,80.0,27.219998999999998,103.0,72.709997,93.220001,24.08,175.990005,107.620003,155.479996,34.209998999999996,102.379997,55.669998,42.099998,93.269997,166.130005,62.09,42.009997999999996,94.870003,31.83,85.66999799999999,32.959998999999996,104.540001,109.389999,116.449997,248.0,46.110001000000004,87.720001,87.58000200000001,17416.849609
80.690002,145.369995,79.970001,26.370001000000002,102.529999,71.209999,90.959999,23.889999,172.41000400000001,104.41999799999999,153.309998,33.040001000000004,100.139999,54.380001,41.169998,92.440002,162.300003,60.279999,40.400002,92.25,31.25,84.290001,32.919998,102.82,106.25,114.779999,254.91000400000001,45.709998999999996,84.980003,87.41999799999999,17164.949219
82.129997,146.259995,80.839996,26.83,106.059998,71.609999,91.93,24.209999,175.490005,104.43,154.66000400000001,33.650002,100.83000200000001,55.470001,41.59,92.510002,164.419998,60.880001,41.279999,91.91999799999999,31.65,85.120003,33.560001,104.58000200000001,107.290001,116.58000200000001,255.33999599999999,46.98,85.709999,89.58000200000001,17361.039062
83.730003,147.33999599999999,83.91999799999999,27.120001000000002,109.529999,73.33000200000001,94.099998,24.469998999999998,180.240005,107.239998,158.470001,33.700001,102.459999,56.720001,41.630001,93.91999799999999,165.940002,61.02,41.599998,93.349998,32.02,85.949997,34.34,106.040001,107.809998,118.889999,259.790009,47.830002,86.190002,92.25,17666.400391
83.610001,147.220001,81.949997,26.690001000000002,108.349998,73.73999599999999,101.279999,24.16,178.779999,108.410004,156.96000700000002,33.599998,101.360001,56.380001,41.68,94.050003,164.809998,59.049999,41.84,92.540001,32.07,85.790001,34.41,106.730003,107.91999799999999,117.790001,264.890015,47.799999,86.650002,91.459999,17673.019531
84.730003,148.600006,83.57,27.26,109.309998,75.999995,102.639999,24.5,180.770004,108.989998,157.91000400000001,33.939999,102.459999,56.77,41.790001000000004,94.339996,166.550003,59.169998,42.450001,93.339996,32.990002000000004,86.699997,34.540001000000004,107.410004,108.82,120.110001,271.799988,47.860001000000004,87.279999,92.360001,17884.880859
85.010002,148.0,83.209999,27.24,109.610001,76.099999,102.019997,24.52,183.429993,109.040001,156.720001,33.299999,101.099998,57.889998999999996,41.450001,93.989998,166.070007,58.790001000000004,42.41,91.790001,33.169998,85.610001,34.869999,107.199997,107.599998,119.809998,267.420013,49.330002,87.33000200000001,91.5,17824.289062
84.980003,147.580002,84.66999799999999,27.120001000000002,110.43,75.719995,101.730003,24.639999,182.220001,108.339996,155.75,32.93,99.779999,57.82,41.23,92.720001,164.83999599999999,58.330002,42.360001000000004,91.16999799999999,33.07,85.050003,34.639998999999996,105.769997,106.489998,119.32,265.459991,49.09,85.910004,91.559998,17729.210938
85.839996,148.03999299999998,83.900002,27.49,110.18,75.97999899999999,101.91999799999999,24.719998999999998,184.559998,110.66999799999999,158.559998,33.700001,100.349998,58.459998999999996,42.400002,94.019997,165.820007,58.849998,42.599998,92.75,34.150002,85.389999,34.849998,106.519997,108.970001,119.400002,264.549988,49.509997999999996,87.290001,91.010002,17868.759766
86.010002,147.919998,83.410004,26.93,109.980003,75.249996,101.870003,24.77,187.649994,110.309998,158.199997,33.549999,100.379997,58.369999,42.369999,94.209999,164.479996,58.740002000000004,42.380001,91.309998,34.25,85.639999,34.389998999999996,107.769997,109.849998,118.690002,265.98999,49.810001,86.339996,90.599998,17862.140625
80.480003,148.08999599999999,83.529999,29.459999,110.860001,76.289997,103.58000200000001,24.889999,189.779999,112.160004,158.520004,34.130001,98.440002,59.57,42.169998,95.089996,165.91000400000001,58.880001,43.09,92.0,34.869999,86.029999,34.610001000000004,108.040001,109.839996,119.589996,270.910004,49.52,85.889999,92.370003,17972.380859
78.08000200000001,149.729996,85.129997,29.43,112.779999,76.179999,104.16999799999999,25.15,189.0,111.889999,160.399994,34.360001000000004,99.620003,59.669998,41.990002000000004,95.650002,165.940002,58.810001,43.869999,92.040001,34.639998999999996,85.900002,34.66,108.0,109.440002,121.25,269.630005,49.310001,85.809998,93.370003,18019.349609
79.08000200000001,149.919998,85.379997,29.309998999999998,112.400002,76.430002,104.120003,25.17,190.020004,112.0,160.96000700000002,34.740002000000004,100.440002,60.099998,41.810001,94.349998,166.919998,58.790001000000004,43.580002,91.860001,34.580002,85.489998,34.709998999999996,108.0,109.760002,121.32,270.869995,49.18,85.959999,93.050003,18047.580078
79.779999,151.169998,84.800003,29.49,110.440002,76.310002,103.860001,25.25,188.669998,111.989998,162.190002,34.27,99.959999,59.369999,41.73,94.58000200000001,167.399994,58.799999,43.529999,93.620003,34.48,86.260002,34.490002000000004,107.980003,109.769997,121.989998,269.119995,48.939999,86.290001,91.010002,18029.849609
78.400002,153.75,83.300003,29.309998999999998,108.349998,76.079995,103.889999,25.01,189.110001,110.940002,163.889999,34.209998999999996,100.699997,59.23,42.110001000000004,94.190002,167.08999599999999,58.299999,43.5,93.699997,34.41,85.209999,34.09,107.989998,110.029999,122.910004,269.100006,48.91,83.519997,89.440002,17985.769531
79.83000200000001,158.309998,84.440002,29.610001,108.599998,76.670002,104.550003,25.209999,191.509995,112.239998,163.649994,34.41,100.260002,59.799999,41.970001,94.190002,168.119995,58.349998,43.860001000000004,94.93,34.560001,84.870003,34.080002,107.82,112.620003,124.110001,273.0,48.970001,84.300003,89.91999799999999,18140.439453
80.300003,154.740005,83.489998,29.629998999999998,107.860001,77.460001,104.989998,25.17,190.309998,112.279999,162.91000400000001,33.759997999999996,100.18,59.349998,41.849998,94.309998,168.809998,58.299999,44.150002,95.010002,34.389998999999996,85.389999,33.849998,107.08000200000001,116.400002,123.720001,273.01001,48.77,84.599998,89.010002,18116.839844
80.860001,154.380005,84.5,29.629998999999998,107.959999,77.900002,104.66999799999999,25.389999,192.220001,116.75,164.830002,34.41,100.699997,60.82,42.130001,94.980003,169.119995,58.360001000000004,44.09,95.41999799999999,34.34,85.5,34.049999,107.550003,115.43,123.790001,272.47000099999997,49.220001,84.57,89.41999799999999,18209.189453
82.16999799999999,153.009995,85.150002,29.49,108.58000200000001,77.900002,105.57,25.91,191.720001,116.309998,162.809998,33.950001,101.209999,61.139998999999996,42.049999,98.660004,168.889999,58.490002000000004,43.990002000000004,96.82,34.66,85.459999,34.209998999999996,106.910004,114.050003,123.370003,273.01001,49.200001,83.57,89.599998,18224.570312
83.25,151.729996,83.800003,29.91,107.059998,78.029996,104.559998,25.889999,192.199997,115.379997,160.869995,33.650002,102.800003,61.580002,42.459998999999996,99.510002,169.610001,58.959998999999996,44.060001,96.989998,34.59,85.16999799999999,34.5,107.82,113.660004,122.66999799999999,273.75,49.369999,83.800003,88.650002,18214.419922
81.589996,150.850006,82.900002,29.51,106.68,77.85,104.08000200000001,25.99,189.78999299999998,114.75,161.940002,33.25,102.510002,61.279999,43.299999,98.900002,168.649994,58.540001000000004,43.849998,97.120003,34.32,85.129997,34.560001,107.440002,113.629997,121.910004,271.309998,49.450001,83.93,88.540001,18132.699219
82.029999,153.800003,83.0,30.190001000000002,105.900002,78.49,105.889999,26.110001,191.78999299999998,116.120003,160.479996,34.060001,103.220001,61.77,43.200001,100.0,170.5,58.580002,43.880001,98.75,34.77,85.410004,34.639998999999996,107.900002,114.400002,123.190002,278.290009,49.470001,83.959999,88.040001,18288.630859
81.910004,155.570007,82.839996,29.540001,105.160004,78.069996,106.349998,25.860001,191.270004,116.07,161.029999,34.099998,102.339996,61.970001,42.950001,99.739998,168.270004,58.34,43.279999,97.970001,34.560001,85.160004,34.41,107.400002,112.860001,121.699997,275.299988,49.549999,83.370003,87.620003,18203.369141
80.629997,154.350006,81.730003,29.33,105.160004,78.119998,105.57,25.66,189.669998,114.760002,159.419998,34.119999,101.650002,62.130001,42.5,100.25,167.16000400000001,57.880001,43.060001,97.519997,34.639998999999996,84.349998,34.0,106.879997,113.82,121.040001,273.75,49.07,82.58000200000001,87.18,18096.900391
81.150002,154.470001,81.510002,29.299999,104.730003,78.319998,105.029999,25.82,190.080002,115.910004,161.179993,33.73,102.519997,62.0,42.400002,99.110001,167.570007,57.98,43.110001000000004,98.459999,34.470001,84.629997,34.0,107.599998,114.790001,120.790001,274.130005,48.919998,83.57,86.739998,18135.720703
80.309998,153.119995,80.059998,28.93,103.550003,78.140002,103.82,25.42,186.91000400000001,114.449997,158.5,33.189999,100.110001,60.889998999999996,41.52,97.129997,164.360001,56.84,42.360001000000004,96.910004,33.970001,82.660004,33.48,105.800003,112.879997,119.43,269.339996,48.290001000000004,82.589996,85.629997,17856.779297
80.510002,154.75,80.809998,29.360001,103.949997,78.57,105.260002,25.639999,187.929993,115.25,160.770004,32.720001,100.660004,61.5,41.389998999999996,97.709999,166.369995,57.259997999999996,42.849998,97.43,34.029999,83.089996,33.349998,106.720001,114.900002,121.75,271.420013,48.23,82.879997,85.160004,17995.720703
79.110001,152.419998,79.910004,28.66,102.910004,78.77000100000001,103.089996,25.17,182.71000700000002,112.559998,157.809998,31.700001,99.529999,59.959998999999996,40.689999,96.290001,162.259995,56.580002,42.029999,96.510002,33.779999,81.540001,32.779999,104.730003,112.459999,117.400002,265.200012,47.509997999999996,82.07,84.260002,17662.939453
79.449997,151.169998,79.699997,28.26,103.540001,79.290001,102.889999,25.190001000000002,184.179993,113.07,156.800003,32.330002,98.32,60.240002000000004,40.099998,94.959999,161.729996,56.060001,41.98,95.339996,33.630001,81.389999,32.619999,105.66999799999999,112.720001,118.339996,264.75,47.68,80.690002,84.019997,17635.390625
81.559998,152.03999299999998,80.190002,28.24,102.41999799999999,80.400001,107.16999799999999,25.4,189.949997,116.099998,157.979996,30.799999,99.83000200000001,61.369999,40.57,96.25,164.470001,56.169998,41.02,97.040001,34.0,82.089996,33.130001,107.83000200000001,114.879997,121.239998,269.579987,48.73,81.900002,84.220001,17895.220703
80.599998,151.570007,79.230003,27.940001000000002,101.620003,80.499997,106.440002,25.040001,189.33999599999999,114.82,154.279999,30.93,99.209999,61.0,39.91,96.349998,162.740005,56.200001,41.380001,95.809998,34.0,81.83000200000001,32.759997999999996,106.720001,115.25,118.739998,265.02999900000003,48.84,81.900002,83.870003,17749.310547
81.5,153.669998,79.970001,28.299999,103.129997,77.069994,107.370003,25.450001,191.899994,116.5,157.080002,30.83,101.059998,61.849998,40.290001000000004,97.150002,166.21000700000002,57.119999,41.560001,96.440002,34.439999,83.559998,33.060001,108.93,118.519997,120.07,269.019989,49.27,83.290001,84.760002,17977.419922
81.059998,154.509995,78.449997,28.15,103.16999799999999,74.680001,106.959999,25.309998999999998,190.570007,115.58000200000001,156.96000700000002,30.59,99.889999,61.610001000000004,40.509997999999996,96.16999799999999,164.229996,56.470001,41.700001,96.540001,34.169998,82.849998,32.900002,108.75,117.599998,119.860001,264.5,48.950001,82.620003,84.08000200000001,17849.080078
81.860001,155.729996,81.33000200000001,28.15,106.699997,76.009997,107.970001,25.639999,192.320007,116.08000200000001,159.809998,30.889999,101.459999,61.75,40.599998,97.0,166.470001,57.650002,42.5,97.510002,34.380001,83.75,33.59,109.519997,119.959999,120.309998,267.670013,49.540001000000004,82.529999,86.07,18076.189453
