AA,AXP,BA,BAC,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MDLZ,MMM,MRK,MSFT,PFE,PG,T,TRV,UTX,VZ,WMT,XOM,^DJI
10.249989,49.09,64.83000200000001,6.03,92.199997,18.610001,105.5,47.51,34.639998999999996,16.059998999999998,37.200001,26.759999,183.350006,24.059998999999998,64.120003,32.740002000000004,67.389999,93.260002,35.130001,80.32,34.970001,26.280001000000002,19.790001,63.240002000000004,29.16,57.41,77.470001,37.330002,58.130001,78.699997,11893.860352
10.599988,50.369999,66.91999799999999,6.21,96.129997,19.02,107.050003,48.519999,36.700001,16.299999,38.060001,27.58,187.380005,24.85,65.25,33.279999,68.120003,94.760002,35.57,82.290001,35.970001,26.91,19.99,63.889998999999996,29.42,58.43,79.83000200000001,37.52,59.200001,79.720001,12153.679688
10.379988,49.450001,67.940002,6.05,96.529999,18.940001000000002,106.16999799999999,48.249997,36.119999,16.1,38.25,27.32,187.350006,24.629998999999998,64.910004,32.549999,67.790001,94.059998,35.43,81.870003,35.669998,26.76,19.790001,63.049999,29.190001000000002,57.529999,79.050003,37.0,58.889998999999996,78.959999,12078.980469
10.359988000000001,49.950001,67.940002,6.13,97.07,19.120001000000002,103.269997,48.299999,36.450001,16.200001,38.07,28.239998999999997,188.75,25.34,64.989998,32.700001,68.0,94.470001,35.48,81.870003,35.73,26.74,19.870001000000002,63.560001,29.25,57.290001000000004,79.33000200000001,37.240002000000004,57.459998999999996,79.089996,12096.160156
9.969989,48.119999,66.339996,5.9,95.75,18.799999,101.050003,47.099996999999995,35.529999,15.95,37.84,27.929999,186.619995,24.940001000000002,64.400002,31.469998999999998,67.010002,93.150002,35.18,81.870003,35.09,26.07,19.57,63.279999,28.780001000000002,56.34,77.449997,36.650002,56.68,78.25,11905.589844
9.619989,46.700001,66.089996,5.8,93.809998,18.48,100.08000200000001,46.069998,35.150002,15.64,37.619999,27.289998999999998,185.729996,24.34,63.939999,30.49,66.620003,92.290001,34.959998999999996,80.43,34.84,25.540001,19.469998999999998,62.939999,28.610001,55.73,75.690002,36.700001,56.73,77.860001,11770.730469
9.689989,46.880001,67.459999,5.78,93.93,18.42,97.879997,46.409999,35.630001,15.65,37.880001,27.99,185.240005,24.290001,63.849998,30.620001000000002,67.389999,92.739998,34.77,80.540001,34.950001,25.299999,19.530001000000002,63.240002000000004,28.639999,56.220001,76.110001,36.459998999999996,57.23,77.900002,11796.160156
9.469989,46.060001,65.559998,5.49,91.120003,18.0,95.660004,45.479999,34.330002,15.24,37.060001,26.859999,181.479996,23.57,62.939999,29.91,65.949997,92.279999,34.299999,78.389999,34.139998999999996,25.0,18.959999,61.66,28.360001,54.759997999999996,74.07,36.07,56.66,76.910004,11547.30957
9.259989,46.0,64.349998,5.37,89.989998,17.92,96.41999799999999,45.399999,34.02,14.99,37.099998,26.65,181.309998,23.24,62.900002,29.41,65.970001,92.650002,34.549999,77.83000200000001,33.810001,24.790001,18.9,61.689999,28.08,53.939999,73.050003,36.189999,56.849998,76.029999,11493.719727
8.87999,45.099998,62.360001000000004,5.14,87.760002,17.41,93.75,44.079997,33.400002,14.73,36.52,25.779999,177.949997,22.700001,61.990002000000004,28.379998999999998,64.870003,91.870003,34.23,75.540001,33.189999,24.469998999999998,18.450001,61.060001,27.549999,52.759997999999996,70.970001,35.349998,56.639998999999996,74.58000200000001,11257.549805
8.94999,45.0,62.779999,5.17,86.720001,17.5,92.290001,43.859997,33.509997999999996,14.7,36.470001,25.389999,177.059998,22.73,61.27,28.48,64.739998,92.099998,34.32,76.129997,33.16,24.299999,18.450001,61.0,27.41,53.41,71.040001,35.349998,56.889998999999996,73.900002,11231.650391
9.459989,46.009997999999996,64.989998,5.25,91.480003,18.01,95.769997,45.010001,34.07,14.8,37.299999,26.529998,182.21000700000002,23.459999,62.369999,29.16,65.16999799999999,93.760002,34.889998999999996,77.720001,34.259997999999996,24.870001000000002,19.09,62.240002000000004,27.950001,54.220001,73.139999,36.25,57.25,75.839996,11523.009766
9.309989,45.549999,65.260002,5.08,90.540001,17.68,97.389999,45.079999,34.0,14.92,38.959998999999996,26.9,180.940002,23.58,62.779999,28.559998999999998,66.190002,93.459999,35.330002,77.239998,34.48,24.84,19.4,62.529999,28.059998999999998,54.07,72.980003,36.630001,58.169998,76.93,11555.629883
10.019989,48.040001000000004,68.690002,5.44,97.879997,18.639999,102.82,47.719998,35.849998,15.91,39.220001,27.949999,188.0,24.91,64.720001,30.969998999999998,67.230003,95.519997,36.150002,81.040001,35.75,25.58,20.07,64.57,28.98,56.25,76.599998,37.73,58.900002,80.440002,12045.679688
9.809988,47.790001000000004,70.980003,5.53,96.82,18.58,101.83000200000001,47.29,35.990002000000004,15.91,39.34,28.219998999999998,189.449997,24.92,64.449997,30.459999,66.83000200000001,95.5,36.5,80.300003,35.68,25.280001000000002,20.030001000000002,64.08000200000001,28.84,55.040001000000004,76.58000200000001,37.77,58.610001000000004,79.790001,12020.030273
9.909989,48.23,71.300003,5.64,96.290001,18.549999,101.690002,47.019997,36.610001000000004,16.09,39.939999,27.679999,189.66000400000001,24.639999,63.470001,32.330002,66.379997,95.699997,36.5,79.760002,35.48,25.219998999999998,19.889999,64.660004,28.959999,54.240002000000004,76.540001,37.849998,58.09,79.790001,12019.419922
9.999989,48.779999,71.089996,5.79,96.849998,18.790001,102.82,47.979999,36.939999,16.33,40.23,28.12,190.83999599999999,25.01,63.360001000000004,33.509997999999996,66.309998,95.349998,36.509997999999996,80.93,35.259997999999996,25.700001,19.84,64.839996,29.15,54.669998,76.639999,38.049999,58.34,80.449997,12097.830078
9.919989,48.560001,70.870003,5.78,95.959999,18.73,104.360001,47.939999,36.830002,16.719998999999998,40.32,28.179997999999998,192.940002,25.35,63.490002000000004,33.23,66.68,96.010002,36.509997999999996,82.129997,35.400002,25.66,20.23,64.839996,29.17,55.349998,76.309998,38.32,58.779999,80.82,12150.129883
9.899989,49.16,70.599998,5.89,94.889999,18.99,104.519997,48.079999,37.099998,16.74,40.73,28.409997999999998,194.050003,25.66,64.449997,34.0,66.779999,96.449997,36.349998,82.389999,35.610001000000004,25.6,20.469998999999998,65.230003,29.4,55.900002,76.25,38.310001,58.509997999999996,81.08000200000001,12196.370117
9.469989,47.810001,70.16999799999999,5.59,92.91999799999999,18.57,102.25,46.520001,35.919998,16.309998999999998,39.91,27.659999,191.580002,24.709999,63.779999,32.220001,66.730003,96.91999799999999,36.150002,80.459999,35.189999,25.4,20.190001000000002,64.470001,28.860001,55.529999,74.370003,37.810001,57.98,79.870003,11997.700195
9.639989,48.799999,71.93,5.72,95.970001,18.879998999999998,104.25,45.039999,36.560001,16.84,40.23,27.899997999999997,194.559998,25.01,64.529999,33.18,67.57,98.029999,36.700001,82.199997,35.68,25.700001,20.559998999999998,64.970001,29.030001000000002,56.02,76.309998,38.43,58.32,81.339996,12184.259766
9.349989,47.889998999999996,70.900002,5.45,93.239998,18.530001000000002,103.07,43.909999,36.650002,16.459999,40.049999,27.339997999999998,192.179993,24.0,63.509997999999996,32.040001000000004,66.889999,98.480003,36.419998,80.589996,35.41,25.51,20.389999,64.309998,29.01,55.830002,74.480003,38.349998,58.09,80.050003,12021.389648
9.03999,47.389998999999996,70.900002,5.32,90.980003,18.469998999999998,103.620003,43.489999,36.330002,16.42,39.509997999999996,26.799998,191.149994,23.559998999999998,63.360001000000004,31.290001,66.480003,98.0,36.279999,79.410004,34.990002000000004,25.76,20.76,64.730003,29.040001,55.93,74.199997,38.259997999999996,57.599998,80.529999,11954.94043
8.93999,47.080002,69.940002,5.23,87.0,17.98,100.529999,43.22,35.16,16.610001,39.139998999999996,26.38,188.720001,23.309998999999998,63.18,31.51,66.260002,97.610001,36.16,78.510002,35.560001,25.59,20.860001,64.449997,28.809998999999998,55.970001,73.16999799999999,38.259997999999996,57.650002,79.440002,11823.480469
8.77999,46.419998,70.610001,5.26,87.699997,18.040001,99.66999799999999,43.699996999999996,35.189999,16.790001,39.419998,26.159998,187.479996,23.309998999999998,64.0,31.76,66.889999,98.139999,36.459998999999996,78.860001,36.360001000000004,25.559998999999998,21.139999,64.989998,28.790001,56.810001,73.529999,38.419998,57.950001,80.029999,11868.80957
8.809989999999999,46.880001,71.010002,5.2,87.199997,17.940001000000002,100.860001,43.979997,35.32,17.01,40.419998,25.84,183.570007,23.23,64.300003,31.889999,67.440002,97.489998,36.490002000000004,78.870003,36.25,26.0,21.030001000000002,65.139999,28.85,57.279999,72.389999,38.779999,58.27,80.160004,11866.389648
8.52999,46.040001000000004,70.160004,4.99,87.25,17.690001000000002,99.720001,43.24,34.75,16.860001,40.200001,25.129998999999998,182.889999,23.1,63.529999,30.700001,67.370003,97.239998,36.220001,77.82,36.470001,25.530001000000002,21.139999,64.949997,28.74,56.709998999999996,71.75,38.630001,57.779999,79.529999,11766.259766
8.87999,47.919998,72.440002,5.17,91.730003,18.41,103.66999799999999,45.010001,36.169998,17.280001000000002,41.950001,25.909999,187.240005,23.84,64.519997,32.209998999999996,68.400002,98.82,36.91,80.309998,37.07,26.030001000000002,21.459999,65.790001,29.120001000000002,58.150002,74.400002,39.209998999999996,59.189999,82.0,12103.580078
8.84999,47.490002000000004,73.589996,5.23,91.629997,17.92,105.43,45.179999,36.27,17.690001000000002,42.0,25.44,181.470001,23.68,64.959999,32.32,69.57,99.199997,37.349998,80.0,37.330002,25.76,21.68,66.0,29.299999,59.09,73.620003,39.23,59.389998999999996,83.120003,12107.740234
8.909989999999999,47.630001,74.290001,5.47,91.809998,18.129998999999998,106.309998,45.569997,36.950001,18.049999,41.919998,25.859998,182.03999299999998,24.02,65.18,33.450001,69.190002,98.599998,37.310001,80.970001,37.560001,25.809998999999998,21.629998999999998,66.190002,29.66,59.189999,73.510002,39.290001000000004,59.189999,84.290001,12169.650391
8.85999,47.950001,73.970001,5.6,92.25,18.469998999999998,107.5,46.169998,37.700001,18.23,42.09,25.879998,184.75,24.4,65.980003,33.57,69.940002,100.150002,37.740002000000004,82.199997,37.900002,26.030001000000002,21.83,66.66999799999999,29.870001000000002,59.349998,74.18,39.98,59.990002000000004,85.220001,12294.0
8.78999,47.66,74.269997,5.48,91.550003,18.58,107.980003,46.229997999999995,37.610001000000004,18.01,42.220001,25.649998999999998,184.949997,24.559998999999998,66.019997,33.029999,69.879997,100.550003,37.700001,82.279999,37.75,26.040001,21.77,66.790001,30.040001,59.529999,74.029999,39.990002000000004,59.830002,85.279999,12291.349609
8.51999,46.970001,73.260002,5.29,89.370003,18.16,105.959999,45.459998999999996,37.240002000000004,17.83,41.529999,25.199998,183.990005,24.23,65.449997,32.650002,69.510002,99.58000200000001,37.259997999999996,81.150002,37.43,25.82,21.530001000000002,66.540001,29.950001,58.860001000000004,73.129997,39.759997999999996,59.73,84.18,12151.410156
8.62999,47.52,74.110001,5.46,90.58000200000001,18.25,107.470001,45.849998,37.709998999999996,18.07,42.009997999999996,25.619998000000002,186.179993,24.549999,65.879997,33.419998,70.160004,100.809998,37.68,82.110001,37.73,26.02,21.709999,66.970001,30.17,59.68,73.82,40.049999,59.990002000000004,85.269997,12287.040039
8.649989999999999,47.169998,73.349998,5.56,90.599998,18.08,106.400002,45.78,37.5,17.91,42.040001000000004,25.759999,183.880005,24.25,65.58000200000001,33.25,69.970001,100.33000200000001,37.360001000000004,81.730003,37.700001,25.959999,21.639999,66.709999,30.24,59.169998,73.089996,40.119999,59.759997999999996,84.760002,12217.55957
9.229989,48.389998999999996,74.220001,5.8,93.980003,18.629998999999998,110.370003,46.509999,38.310001,18.360001,42.139998999999996,26.619999,186.300003,24.540001,65.879997,34.98,70.139999,98.839996,37.27,83.489998,38.299999,26.77,21.969998999999998,66.83000200000001,30.379998999999998,58.990002000000004,74.660004,39.73,60.330002,86.0,12397.379883
9.449989,48.240002000000004,74.33000200000001,5.81,94.849998,18.99,110.18,47.019997,38.849998,18.559998999999998,42.740002000000004,26.599999,185.53999299999998,25.110001,65.480003,34.950001,69.699997,99.389999,37.389998999999996,84.18,38.34,27.4,21.77,66.800003,30.43,58.75,75.050003,39.209998999999996,59.709998999999996,86.019997,12418.419922
9.35999,48.799999,73.529999,6.31,95.519997,18.92,109.099998,46.699996999999996,39.5,18.549999,43.09,26.5,184.66000400000001,25.4,65.400002,35.68,69.370003,99.83000200000001,37.740002000000004,83.800003,38.740002000000004,27.68,21.6,66.519997,30.4,59.330002,74.33000200000001,38.939999,59.419998,85.760002,12415.700195
9.159989999999999,48.27,73.980003,6.18,95.760002,18.85,108.309998,46.04,39.91,18.65,43.200001,26.399997999999997,182.53999299999998,25.25,64.83000200000001,35.360001000000004,68.93,100.599998,37.549999,83.370003,38.470001,28.110001,21.57,66.360001,29.68,59.349998,73.900002,38.330002,59.0,85.120003,12359.919922
9.429988999999999,48.389998999999996,74.529999,6.27,97.099998,18.969998999999998,109.489998,46.429999,39.75,18.860001,43.23,26.439999,181.58999599999999,25.469998999999998,64.93,35.299999,68.93,99.639999,37.720001,83.870003,38.389998999999996,27.74,21.82,66.639999,29.66,59.689999,74.099998,38.369999,59.18,85.5,12392.69043
9.439989,48.669998,75.0,6.63,99.959999,18.83,109.059998,47.139996999999994,39.630001,18.719998999999998,43.529999,26.689998,181.309998,25.59,65.199997,36.049999,69.339996,99.699997,38.02,84.300003,38.52,27.84,21.940001000000002,66.33000200000001,29.76,60.099998,76.029999,38.57,59.040001000000004,85.720001,12462.469727
9.629989,48.950001,74.739998,6.87,99.639999,19.07,107.769997,47.299997999999995,38.700001,18.879998999999998,43.459998999999996,26.64,182.320007,25.799999,65.129997,36.66,68.059998,99.93,37.93,83.769997,38.41,27.719998999999998,21.9,65.68,29.99,59.900002,76.699997,38.900002,59.400002,85.08000200000001,12449.450195
9.929988999999999,49.650002,75.510002,6.79,101.940002,19.15,104.970001,48.099999,38.73,18.93,43.389998999999996,26.949997999999997,180.550003,25.75,65.230003,36.849998,67.57,100.57,38.220001,84.279999,38.610001000000004,28.0,21.99,65.809998,30.120001000000002,59.799999,77.239998,38.919998,59.5,84.739998,12471.019531
9.799989,49.759997999999996,74.599998,6.61,102.480003,19.059998999999998,106.089996,48.399999,38.400002,18.84,43.509997999999996,26.489998999999997,179.16000400000001,25.139999,65.260002,35.919998,66.989998,100.349998,37.77,83.599998,38.32,28.25,21.84,65.809998,30.07,59.369999,76.08000200000001,38.919998,59.540001000000004,84.879997,12422.05957
9.759989,50.220001,75.239998,6.48,103.370003,19.309998999999998,106.720001,48.539999,38.48,18.74,43.740002000000004,26.459999,180.0,25.040001,65.120003,34.91,67.349998,100.550003,38.130001,84.230003,38.82,28.26,21.940001000000002,66.260002,30.25,59.689999,77.040001,39.02,59.849998,85.690002,12482.070312
10.019989,50.560001,75.059998,6.8,104.260002,19.540001,106.83000200000001,49.449998,39.02,19.02,44.880001,26.999999,181.070007,25.389999,65.279999,36.540001000000004,67.589996,101.559998,38.720001,85.07,38.869999,28.23,21.969998999999998,66.029999,30.33,59.889998999999996,77.599998,39.009997999999996,60.009997999999996,86.449997,12578.950195
10.179988,50.950001,75.559998,6.96,105.75,19.790001,106.93,49.4,39.439999,19.15,45.41,27.149998999999998,180.520004,25.629998999999998,65.190002,36.93,67.449997,101.260002,38.700001,85.800003,39.259997999999996,28.120001000000002,21.84,66.08000200000001,30.42,60.299999,77.190002,39.0,60.610001000000004,87.029999,12623.980469
10.169989,50.040001000000004,75.519997,7.07,105.639999,19.92,106.889999,49.42,39.310001,19.15,44.509997999999996,28.129997999999997,188.520004,26.379998999999998,65.269997,37.360001000000004,68.089996,101.739998,38.669998,85.650002,39.200001,29.709999,21.9,66.230003,30.51,61.59,76.690002,38.970001,61.009997999999996,87.489998,12720.480469
10.249989,49.439999,75.510002,7.25,106.370003,19.83,107.010002,49.349998,39.25,18.940001000000002,44.880001,28.679997999999998,189.979996,26.709999,65.0,37.66,68.529999,100.949997,38.470001,85.610001,38.77,29.73,21.709999,65.0,30.4,60.290001000000004,76.860001,38.400002,60.91,87.470001,12708.820312
10.269988,49.23,75.360001,7.29,106.290001,19.82,106.720001,49.409998,39.25,18.84,44.959998999999996,28.52,191.929993,26.9,65.0,37.66,67.900002,98.75,38.299999,85.93,38.779999,29.34,21.66,64.5,30.09,58.0,77.779999,37.790001000000004,61.389998999999996,87.18,12675.75
10.479988,50.169998,75.82,7.35,109.050003,19.83,107.730003,50.59,39.560001,19.129998999999998,45.259997999999996,28.319999,191.729996,26.9,65.220001,37.599998,68.43,99.230003,38.369999,86.480003,38.68,29.559998999999998,21.719998999999998,64.980003,30.209999,59.150002,77.650002,37.689999,61.470001,87.220001,12758.849609
10.359988000000001,49.98,75.309998,7.3,111.309998,19.83,106.589996,50.939997999999996,39.349998,19.07,44.950001,27.99,190.979996,26.75,65.699997,37.490002000000004,68.010002,99.18,38.599998,87.58000200000001,38.779999,29.5,21.629998999999998,64.800003,29.450001,58.700001,77.410004,37.34,60.970001,86.769997,12734.629883
10.429988,49.849998,74.550003,7.29,111.279999,19.559998999999998,103.959999,50.719998,39.25,19.030001000000002,44.869999,27.879997999999997,190.46000700000002,26.73,65.559998,37.209998999999996,67.440002,98.690002,38.470001,87.459999,38.52,29.23,21.48,64.300003,29.16,58.049999,77.620003,37.209998999999996,60.709998999999996,85.83000200000001,12660.459961
10.319988,49.119999,74.160004,7.07,110.410004,19.559998999999998,103.410004,50.97,38.990002000000004,18.9,44.77,27.879997999999997,192.5,26.74,65.709999,37.009997999999996,67.459999,98.690002,38.18,87.339996,38.889998999999996,29.610001,21.58,63.209998999999996,29.34,58.110001000000004,77.610001,37.610001000000004,61.299999,85.489998,12653.719727
10.159989,50.139998999999996,74.18,7.13,109.120003,19.65,103.120003,50.89,38.900002,18.709999,44.389998999999996,27.98,192.600006,26.42,65.910004,37.299999,67.529999,99.050003,38.299999,86.709999,38.27,29.530001000000002,21.4,63.040001000000004,29.41,58.299999,78.349998,37.66,61.360001000000004,83.739998,12632.910156
10.199988000000001,50.619999,75.370003,7.36,110.519997,19.799999,102.790001,51.559999,39.330002,18.77,44.470001,28.759999,192.619995,26.549999,65.690002,37.599998,67.849998,98.400002,38.470001,87.349998,38.630001,29.889999,21.309998999999998,63.209998999999996,29.6,59.27,80.220001,37.799999,62.18,83.970001,12716.459961
10.419989,51.16,75.220001,7.45,110.33000200000001,19.799999,103.690002,51.399999,38.91,18.75,44.459998999999996,28.499999,191.529999,26.49,65.589996,37.549999,67.83000200000001,98.620003,38.580002,87.43,38.439999,29.950001,21.110001,63.32,29.790001,59.389998999999996,80.019997,37.560001,61.939999,83.529999,12705.410156
10.759986999999999,52.25,76.339996,7.84,113.940002,20.09,105.5,52.009997999999996,40.0,19.02,45.169998,29.069998,193.639999,26.74,65.639999,38.279999,68.08000200000001,100.010002,38.880001,87.730003,38.369999,30.24,21.200001,62.77,29.950001,60.119999,81.050003,37.84,62.029999,84.91999799999999,12862.230469
10.739988,51.810001,75.459999,7.97,113.779999,20.190001000000002,106.66999799999999,51.78,40.459998999999996,19.049999,45.200001,28.759999,192.820007,26.719998999999998,65.190002,38.139998999999996,68.029999,99.489998,38.700001,87.559998,38.400002,30.200001,20.950001,63.509997999999996,29.969998999999998,59.330002,80.57,38.139998999999996,61.880001,85.75,12845.129883
10.669988,52.130001,75.199997,7.85,113.809998,20.200001,106.83000200000001,51.609997,40.98,19.18,45.459998999999996,28.949997999999997,193.350006,26.639999,65.260002,37.869999,68.550003,100.910004,38.509997999999996,87.889999,38.630001,30.35,21.049999,63.700001,30.040001,59.740002000000004,80.279999,37.919998,61.689999,86.339996,12878.200195
10.669988,51.639998999999996,75.459999,8.13,114.040001,20.43,106.760002,51.649997,41.27,19.24,45.169998,29.46,192.949997,26.85,65.239998,38.299999,68.33000200000001,100.050003,38.540001000000004,87.970001,38.419998,30.66,21.01,63.639998999999996,30.02,59.849998,81.739998,37.919998,61.619999,85.32,12883.950195
10.639988,52.310001,75.900002,8.18,112.83000200000001,20.0,106.370003,52.06,41.529999,19.129998999999998,45.27,29.109997999999997,193.130005,26.860001,64.889999,37.860001000000004,67.970001,99.989998,38.639998999999996,88.019997,38.150002,30.77,21.139999,64.040001,29.99,59.889998999999996,83.779999,37.919998,61.959998999999996,84.879997,12890.459961
10.289988000000001,51.810001,74.949997,8.07,111.75,19.9,105.279999,51.149997,41.450001,18.879998999999998,45.330002,28.699997999999997,192.419998,26.700001,64.599998,37.610001000000004,67.940002,99.470001,38.580002,87.139999,37.91,30.5,21.049999,63.880001,29.84,59.380001,83.5,37.689999,61.900002,83.800003,12801.230469
10.329988,52.07,74.849998,8.25,113.699997,20.030001000000002,106.379997,50.599998,41.790001000000004,19.07,45.93,28.749999,192.619995,26.700001,64.68,38.299999,68.440002,99.650002,38.400002,88.029999,38.110001000000004,30.58,21.299999,64.230003,30.040001,58.990002000000004,84.879997,38.130001,61.790001000000004,84.41999799999999,12874.040039
10.209988000000001,51.959998999999996,75.559998,7.98,114.449997,20.07,106.489998,49.659997,41.599998,18.940001000000002,46.060001,29.079998,192.220001,26.780001000000002,64.610001,37.919998,68.900002,99.550003,38.5,87.989998,38.209998999999996,30.25,21.33,64.480003,30.07,59.16,84.639999,38.040001000000004,62.220001,84.66999799999999,12878.280273
10.099988,51.52,75.209999,7.78,112.529999,19.91,105.0,49.460001,41.25,18.76,45.709998999999996,29.119998,192.25,26.58,64.650002,37.400002,68.400002,98.610001,38.290001000000004,87.010002,38.02,30.049999,21.110001,64.550003,29.870001000000002,59.290001000000004,82.599998,37.830002,61.759997999999996,84.120003,12780.950195
10.279989,52.869999,75.269997,8.09,113.959999,20.190001000000002,106.519997,50.53,41.540001000000004,19.01,45.93,29.889998,193.020004,26.83,64.91999799999999,38.0,68.860001,99.260002,38.240002000000004,87.650002,38.139998999999996,31.290001,21.33,65.199997,30.02,59.439999,83.220001,38.049999,62.040001000000004,85.410004,12904.080078
10.149988,52.860001000000004,75.349998,8.02,113.949997,20.290001,106.660004,51.479999,41.75,19.280001000000002,46.709998999999996,29.589999,193.419998,27.370001000000002,64.989998,38.470001,69.050003,99.989998,38.009997999999996,87.559998,38.560001,31.25,21.190001000000002,64.910004,30.01,59.849998,83.779999,38.459998999999996,62.48,85.620003,12949.870117
10.409988,52.849998,75.720001,8.11,115.0,20.360001,108.410004,51.599999,41.57,19.41,46.919998,29.349998,193.389999,27.16,65.040001,38.459998999999996,68.82,100.489998,38.57,87.599998,38.130001,31.440001000000002,21.219998999999998,64.41999799999999,30.34,59.27,83.959999,38.490002000000004,60.07,86.57,12965.69043
10.379988,52.790001000000004,76.059998,7.95,115.809998,20.120001000000002,107.5,51.279999,41.27,19.389999,46.57,28.939998,193.869995,26.73,65.0,38.07,69.25,100.660004,37.990002000000004,87.760002,38.220001,31.27,21.360001,64.440002,30.280001000000002,58.939999,83.949997,38.209998999999996,58.599998,86.91999799999999,12938.669922
10.459988000000001,52.669998,75.849998,8.02,116.199997,20.23,108.349998,51.429997,41.48,19.309998999999998,46.950001,27.05,197.610001,26.66,65.099998,38.490002000000004,69.18,100.809998,37.98,87.900002,38.509997999999996,31.370001000000002,21.030001000000002,66.41999799999999,30.459999,58.959998999999996,83.489998,38.130001,58.540001000000004,87.019997,12984.69043
10.429988,53.330002,76.059998,7.88,116.0,20.139999,109.08000200000001,50.990001,41.310001,19.24,46.98,26.64,197.759995,26.700001,64.459999,38.279999,69.0,100.32,37.880001,88.199997,38.200001,31.48,21.18,66.709999,30.34,58.599998,83.970001,38.139998999999996,58.790001000000004,87.339996,12982.950195
10.319988,54.18,75.209999,8.04,115.629997,20.17,109.629997,51.199999,41.639998999999996,19.07,46.93,26.249997999999998,197.529999,26.889999,64.449997,39.060001,68.83000200000001,100.360001,37.91,88.07,38.150002,31.35,21.26,66.699997,30.360001,58.599998,83.629997,38.130001,58.459998999999996,87.230003,12981.509766
10.369988000000001,53.759997999999996,75.160004,8.12,115.760002,20.200001,109.610001,51.389996999999994,41.93,19.16,47.23,26.179999,197.979996,27.24,65.18,39.209998999999996,68.849998,99.779999,38.0,87.769997,38.380001,31.870001000000002,21.219998999999998,67.389999,30.530001000000002,58.400002,83.470001,38.150002,58.93,87.139999,13005.120117
10.169989,52.889998999999996,74.949997,7.97,114.209999,19.879998999999998,109.120003,50.85,41.990002000000004,19.049999,47.57,25.309998,196.729996,26.879998999999998,65.08000200000001,39.240002000000004,69.860001,99.279999,38.07,87.599998,38.169998,31.74,21.129998999999998,67.620003,30.59,57.970001,83.870003,38.110001000000004,59.080002,86.5,12952.070312
10.269988,53.57,75.08000200000001,8.12,113.389999,19.879998999999998,109.760002,51.329997,42.389998999999996,19.120001000000002,47.459998999999996,25.249999,197.529999,26.860001,64.83000200000001,40.369999,69.599998,99.25,38.009997999999996,87.489998,37.790001000000004,32.290001000000004,21.49,66.660004,30.629998999999998,58.419998,84.160004,38.43,58.82,86.83000200000001,12980.299805
10.239988,52.990002000000004,74.900002,8.13,112.489998,19.76,109.610001,51.449996999999996,42.360001000000004,18.969998999999998,47.41,25.319998000000002,198.809998,26.92,64.769997,40.630001,69.18,99.5,38.25,87.519997,37.93,32.080002,21.41,66.66999799999999,30.870001000000002,58.009997999999996,84.540001,38.669998,59.009997999999996,86.33000200000001,12977.570312
9.869989,52.970001,74.129997,7.97,110.089996,19.6,109.32,50.89,42.700001,18.85,47.389998999999996,25.009999,200.66000400000001,26.540001,64.910004,40.400002,69.230003,99.940002,38.349998,87.059998,38.450001,31.799999,21.5,66.949997,30.99,58.5,83.290001,39.0,59.400002,87.010002,12962.80957
9.469989,51.740002000000004,72.559998,7.71,105.93,19.48,108.849998,50.029999,42.0,18.42,46.389998999999996,24.169999,197.259995,26.610001,64.349998,39.32,68.760002,99.889999,38.27,84.949997,37.439999,31.559998999999998,21.27,66.839996,30.73,56.990002000000004,81.389999,38.689999,58.970001,85.860001,12759.150391
9.549989,52.27,73.519997,8.02,108.279999,19.41,109.459999,50.23,41.75,18.77,47.389998999999996,24.36,197.770004,26.91,64.300003,39.950001,68.790001,100.18,37.830002,85.470001,37.310001,31.84,21.370001000000002,66.58000200000001,30.879998999999998,56.869999,82.57,38.869999,59.860001000000004,85.83000200000001,12837.330078
9.769989,52.950001,74.16999799999999,8.06,110.279999,19.68,110.029999,51.079999,42.02,19.030001000000002,47.82,24.639998000000002,199.809998,26.84,64.849998,40.439999,69.269997,96.959999,37.91,86.709999,37.400002,32.009997999999996,21.459999,66.900002,31.0,57.099998,83.529999,39.220001,59.77,84.83000200000001,12907.94043
9.809988,53.200001,73.290001,8.05,110.220001,19.799999,109.57,51.499999,42.240002000000004,19.040001,48.099998,24.179999,200.619995,27.07,64.739998,41.029999,69.510002,96.839996,37.950001,86.800003,37.599998,31.99,21.48,66.93,31.18,57.610001000000004,83.550003,39.099998,60.080002,84.300003,12922.019531
9.869989,52.77,73.599998,7.99,108.940002,19.83,110.0,51.199999,42.34,19.129998999999998,48.59,24.039998999999998,201.0,26.99,65.099998,40.540001000000004,70.150002,96.660004,38.119999,87.540001,38.099998,32.040001000000004,21.540001,67.709999,31.440001000000002,57.610001000000004,83.989998,39.32,60.68,85.550003,12959.709961
10.309988,54.25,74.309998,8.49,113.300003,20.219998999999998,111.190002,52.679997,44.009997999999996,19.59,49.139998999999996,24.569999,203.779999,27.49,65.33000200000001,43.389998999999996,70.25,96.779999,38.52,88.75,38.279999,32.669998,22.01,67.900002,31.629998999999998,58.41,86.57,39.48,61.0,86.860001,13177.679688
